RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,90,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,150,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,170,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,120,32
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,110,18
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,100,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,130,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,493.01,1,89,5.5394,1535,8503,. ,140,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,240,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,250,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,290,22
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,280,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,260,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,270,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,330,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,320,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,310,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,300,16
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,380,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,340,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,360,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,GD5   ,14,2013,W,126438,1,-9,117,2,117,1,25295,25295,. ,350,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,140,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,130,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,100,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,110,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,120,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,150,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,163.7,1,39,4.1974,861,3614,. ,160,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,300,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,310,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,320,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,330,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,270,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,260,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,280,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,290,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,350,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,360,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,340,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,370,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,200.26,2,78,2.5674,21220,54480,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,4,3,4,1,2949,2949,. ,410,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,4,3,4,1,2949,2949,. ,460,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG93  ,15,2013,W,126438,1,-9,4,3,4,1,2949,2949,. ,420,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,9,1,9,1,194,194,. ,150,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,9,1,9,1,194,194,. ,120,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,9,1,9,1,194,194,. ,130,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,9,1,9,1,194,194,. ,140,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,250,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,240,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,290,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,280,18
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,260,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,270,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,330,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,320,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,310,13
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,300,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,410,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,380,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,340,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,MB6   ,16,2013,W,126438,1,-9,98,2,98,1,22660,22660,. ,350,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,172.52,1,68,2.537,918,2329,. ,90,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,172.52,1,68,2.537,918,2329,. ,130,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,172.52,1,68,2.537,918,2329,. ,120,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,172.52,1,68,2.537,918,2329,. ,110,27
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,172.52,1,68,2.537,918,2329,. ,100,16
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,172.52,1,68,2.537,918,2329,. ,150,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,240,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,250,24
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,220,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,300,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,310,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,320,5
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,330,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,270,25
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,260,22
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,280,20
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,290,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,340,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,230,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,93,17,2013,W,126438,1,-9,287.76,2,144,1.9983,24120,48200,. ,400,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,90,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,70,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,150,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,170,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,100,22
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,110,34
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,120,30
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,130,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,12670.02,1,119,106.4707,1948,207405,. ,140,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,220,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,250,15
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,240,17
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,290,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,280,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,260,27
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,270,37
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,330,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,320,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,310,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,300,12
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,230,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG192 ,18,2013,W,126438,1,-9,1040.4,2,158,6.5848,27780,182926,. ,340,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,80,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,90,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,140,15
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,130,26
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,120,28
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,110,26
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,100,28
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,170,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,180,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,150,14
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,773.26,1,158,4.894,3020,14780,. ,160,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,240,23
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,250,33
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,220,7
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,210,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,300,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,320,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,330,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,270,22
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,260,32
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,280,15
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,290,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG117 ,19,2013,W,126438,1,-9,171,2,171,1,24227,24227,. ,230,32
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,230,22
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,290,3
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,280,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,260,25
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,270,11
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,300,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,210,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,220,10
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,250,28
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,336.09,1,151,2.2257,21440,47720,. ,240,37
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,160,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,150,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,170,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,100,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,110,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,120,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,130,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,140,4
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG116 ,20,2013,W,126438,1,-9,24,2,24,1,928,928,. ,390,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,350,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,90,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,130,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,110,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,100,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,310,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,110,I2,P ,FG45  ,21,2013,W,126438,1,-9,9,1,9,1,1014,1014,. ,330,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,330,8
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,320,16
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,310,9
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,300,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,260,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,280,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,290,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,250,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,350,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,360,2
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,340,6
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,262.19,1,56,4.6819,16660,78000,. ,370,1
HL,IE-IGFS,4,IRL,CEXP,GOV   ,55,I2,P ,FG98  ,22,2013,W,126438,1,-9,44,2,44,1,5540,5540,. ,370,1
